user_pseudo_id,experiment_number,experiment_group,name,medium,country,mobile_model_name,operating_system_version
07b41d92ddce4697940b4d7e5c58bd74,46,0,HEX (GA) - T1 #adROAS,cpc,United States,,Android 15
110ce4294ca5b7611b0a723dc09dd489,46,0,,organic,Russia,,Android 15
1c444d65d98c1914ee75ab158bb73a3c,46,0,(direct),(none),Indonesia,,Android 8.1.0
2af7b00ade1b17cef5d952512ba4c1d8,46,1,,organic,Kazakhstan,,Android 9
3299943c37f1233de4ba416be7487260,46,0,,organic,Poland,,Android 13
53f2a51e2c9a517084d21e7696320e0e,46,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 11
6a97415b3d7f2a34da99b14394ffdb7e,46,0,,organic,Russia,,Android 15
75d2e4518a663053c031f978ac1bfeff,46,0,,organic,Russia,,Android 6.0
76f34e04a31b48ceff11606864bb9436,46,0,,organic,Vietnam,,Android 15
932c2e1fb2bff5daf272570e35e97317,46,0,HEX (GA) - T1 #adROAS,cpc,United States,,Android 15
94d4c0a85efcfe4094106b0e7ae7124f,,,,organic,Russia,,Android 14
9dc824c423c8cc3d4429aab72894f3bd,46,1,HEX (GA) - Globe #adROAS,cpc,Türkiye,,Android 15
9f3a5b54583376fedc98c0be370a0d77,46,0,HEX (GA) - Globe #adROAS,cpc,Ukraine,,Android 13
a87c9a95581358132aae71f791dd4f27,46,0,(direct),(none),Vietnam,,Android 15
b2fa816e5e92ac65b6ec1a0bc04bcdcd,46,0,,organic,Russia,,Android 8.1.0
b7bb83ae0adb17e86587b0399506bc1b,46,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,Google,Android 13
e4868cb98ad2493c592224cedbb894a8,46,0,,organic,Russia,,Android 14
eeec071915c87a43d6688afe25cee6a7,46,0,,cpc,France,,Android 15
ef7ed978988343f090a6fb8da658898f,46,0,(direct),(none),Russia,,Android 14
feed1935406a91c27e19071a0005570f,46,1,HEX (GA) - Globe #adROAS,cpc,Indonesia,,Android 15
8f7971a90fd57a76edf7af1c81ac0161,46,1,HEX (GA) - T1 #adROAS,cpc,United States,ONN,Android 14
0582948db7c4e8eaacee177aad081bf6,46,1,,organic,Vietnam,Vivo,Android 11
ab7714cb14f0babd482d6fdc5a480041,,,(direct),(none),Indonesia,Vivo,Android 12
ab7714cb14f0babd482d6fdc5a480041,46,0,(direct),(none),Indonesia,Vivo,Android 12
098e01fd98bcaed90263bf7f4c1c47f5,,,,cpc,Ukraine,Xiaomi,Android 13
ad51935028faec5032e738737d076d15,46,1,HEX (GA) - Globe #adROAS,cpc,Armenia,Xiaomi,Android 13
c11bb47def01fbea04c2b8bc8b843cb8,46,0,(direct),(none),Russia,Xiaomi,Android 13
2d950dbde9576bfd0c860dcebfd6bc9e,46,1,(direct),(none),Russia,Xiaomi,Android 13
2d950dbde9576bfd0c860dcebfd6bc9e,,,(direct),(none),Russia,Xiaomi,Android 13
9d0ab3a20ee0b8c183cb233e2d46548a,46,1,(direct),(none),Switzerland,Xiaomi,Android 14
b420a0afb19376702bfad439a8225eea,46,0,HEX (GA) - Globe #adROAS,cpc,Sweden,Xiaomi,Android 14
0c047095e2a4640fb54d17a46e71cd52,46,1,(direct),(none),Taiwan,Xiaomi,Android 11
21c2f5c8086ca210f235de6bde49fa06,46,1,,organic,France,Xiaomi,Android 14
ed87af51f32669a89f9f21407cfe9467,46,1,,organic,Ukraine,Xiaomi,Android 13
61d8a1edb9c36994c2bb7435d68ce782,46,0,,organic,France,Xiaomi,Android 14
89b33655b6dd30f1cc11e46c0c7383ad,46,0,HEX (GA) - Globe #adROAS,cpc,Spain,Xiaomi,Android 14
b3cb15500bb361e434b3a38d276eae00,46,1,,organic,Spain,Xiaomi,Android 14
4a32ae126108241d8cd11abb01fc7eb8,46,1,,organic,Kazakhstan,Xiaomi,Android 11
58ed48b6d1b2a46be00fe9219b16c52c,46,1,HEX (GA) - Globe #adROAS,cpc,Uzbekistan,Xiaomi,Android 11
551fcafd6e590bac1a2a54ff6b44c0a2,46,0,,organic,Russia,Xiaomi,Android 13
db8679b09f81451c6629318f3c9f3adf,46,0,(direct),(none),Brazil,Xiaomi,Android 13
a717b8e9a3f2b16beb0831394f068921,46,1,,cpc,Germany,Xiaomi,Android 13
e94d6fb17ce8647a8da4246852860029,46,1,(direct),(none),Italy,Xiaomi,Android 13
688a4cc12629fb1280ae14a03a528014,46,1,HEX (GA) - Globe #adROAS,cpc,Türkiye,Xiaomi,Android 13
fcb5bfc55c3a6a9c266a59034d2fccff,46,0,HEX (GA) - Globe #adROAS,cpc,Russia,Xiaomi,Android 13
7b6ddee898a1e189dca11b39bd3942a9,46,1,HEX (GA) - Globe #adROAS,cpc,Brazil,POCO,Android 13
8deeee8e5ce61ef5bd23dfc4164522dd,,,,organic,Indonesia,POCO,Android 13
db0c9a1629f6fdd898cafc15ce3d9dfc,46,0,HEX (GA) - Globe #adROAS,cpc,Thailand,Xiaomi,Android 13
5385d954c6dbb6f8fdcb4e8cb0590caf,46,1,,organic,Chile,Xiaomi,Android 13
06b84535f65e63ffcf76d05571acd865,46,0,HEX (GA) - Globe #adROAS,cpc,Türkiye,Xiaomi,Android 11
6d74df2430d9669e137f2afde6eb0f59,,,,organic,Russia,Xiaomi,Android 15
2690e998e7864ddcdd79c9277871c1ef,,,,organic,Indonesia,Xiaomi,Android 14
f2e5d7522f86ee8f4227510ca1d1d55e,46,1,(direct),(none),Indonesia,Xiaomi,Android 14
19e4b1ebb5766f5f0129bda59c7bba47,46,0,(direct),(none),Ukraine,Xiaomi,Android 14
6f79de4d3e9c0629ff4f9254886ba604,46,0,HEX (GA) - Globe #adROAS,cpc,Netherlands,Xiaomi,Android 13
8032a146c06e30af76cf76a7e4668d99,46,1,,organic,Tajikistan,Xiaomi,Android 11
0238aade42db91a5fe0e0bb8bacbc8aa,46,1,,organic,India,Xiaomi,Android 12
173156aa30b2ecb0de395068f52d8fbc,46,1,HEX (GA) - Globe #adROAS,cpc,Serbia,Xiaomi,Android 13
17bf159e18806fb1558658ac371e6727,46,1,HEX (GA) - Globe #adROAS,cpc,Belarus,Xiaomi,Android 13
a29f381b9b50a8d4049d58d75e0b16d2,46,1,(direct),(none),Vietnam,Xiaomi,Android 14
a29f381b9b50a8d4049d58d75e0b16d2,46,1,(direct),(none),Vietnam,Xiaomi,Android 14
2b8104d4d9373e3cde782efacd0974fb,46,0,,organic,Russia,Xiaomi,Android 13
18871522cab89b48af98516ead70403d,46,1,,organic,Russia,Xiaomi,Android 13
48f292587609dfc887d23c034c52c0b4,46,1,,organic,Russia,Xiaomi,Android 13
b9be1daff15159749ac8d4f6b5bd78d1,46,0,,organic,Russia,Xiaomi,Android 13
bb7a4f318b7e9f4117320bcf765040c8,46,0,,organic,Russia,Xiaomi,Android 14
e6dbc3a6325431167b2e3be685363fd7,46,0,(direct),(none),Indonesia,Xiaomi,Android 14
0bc674f32c50049d0a3caa136b3fdb2e,46,0,,organic,Italy,Xiaomi,Android 14
172b76037ee97064b53022aa2427f822,46,0,,cpc,France,Xiaomi,Android 14
97ac75ba6a34b39016b83f861b29994a,46,0,HEX (GA) - T1 #adROAS,cpc,Russia,Xiaomi,Android 13
a52acd8d0103619cbe56b79df3532bef,46,1,,organic,Russia,Xiaomi,Android 13
e8e3c9cf1e470c5539dc4290830524e3,46,0,,organic,Israel,Xiaomi,Android 12
6368e3fad27de072a0a1e7b1c602b305,46,1,(direct),(none),Ukraine,Xiaomi,Android 14
ced2fbdc50b344d714d02831b69569aa,46,0,(direct),(none),Poland,Xiaomi,Android 14
fa0505e926ec2afc23f732486b3f6d85,46,1,,organic,Germany,Xiaomi,Android 14
ac388d4567b2e66eb1c4d93cff03a35e,,,,organic,Brazil,Xiaomi,Android 14
ccbc30b8b0c55f76e4c9f1f4beb373d7,46,0,,organic,Russia,Xiaomi,Android 14
00ef88887e7115c750fd917960f2567d,46,1,(direct),(none),Russia,Xiaomi,Android 15
bc40d7bffdd2a0d7103af9b54fd877ec,46,1,,organic,Russia,Xiaomi,Android 15
459d64ddb5145e34a39d1a124777cdb3,46,0,,organic,Taiwan,Xiaomi,Android 15
4c87ca36e6c029414db0d9428047ce78,46,0,HEX (GA) - Globe #adROAS,cpc,Italy,Xiaomi,Android 14
bb2091e63431ee8955bb712c3f88f3a0,46,1,HEX (GA) - Globe #adROAS,cpc,Ukraine,Xiaomi,Android 14
fde671bac470005ac451495c6305994a,46,1,,organic,France,Xiaomi,Android 13
e0b54cca26fd546ed62b5e28fde9f636,46,0,(direct),(none),India,Xiaomi,Android 14
41a16f255fc487dabadd808229e04288,46,0,HEX (GA) - Globe #adROAS,cpc,Brazil,Xiaomi,Android 14
4f7cd04bdf9c9424d6f04bc086990213,46,1,,organic,Mexico,Xiaomi,Android 15
c12717b47ce50fcba67eb114a040225a,46,1,,organic,Ukraine,Xiaomi,Android 15
dfdba6faa33c39ece2968191ae598dc2,46,0,,organic,Russia,Xiaomi,Android 15
4f5e79f90334e387d62935ce884ada75,,,,organic,Iran,Xiaomi,Android 13
a803bedd6cd93c50ec815da66efe4e91,,,,organic,Brazil,Xiaomi,Android 15
5f32068e141b593ff70ecb396d3084bb,46,0,HEX (GA) - Globe #adROAS,cpc,Poland,Xiaomi,Android 14
83a255605d4f1579f06d05d3255cd632,46,0,(direct),(none),Brazil,Xiaomi,Android 14
239a6ea2347b6988f32ff16f6cced15c,46,1,HEX (GA) - Globe #adROAS,cpc,Italy,Xiaomi,Android 15
3dc1eea9f5fa59f56bb35f72516e2787,,,,organic,Netherlands,Xiaomi,Android 14
fe1575766e691c3239fb301d758d23c4,46,0,,organic,Vietnam,Xiaomi,Android 15
bd17b8e5da37a7ae59993b673f6a6e1b,46,1,HEX (GA) - Globe #adROAS,cpc,Russia,Xiaomi,Android 14
422badea2c0e957c0c2508bfa4efceca,46,0,(direct),(none),Egypt,Xiaomi,Android 15
4ec115cbe1028f9bd043e55425469922,46,0,HEX (GA) - Globe #adROAS,cpc,Peru,Xiaomi,Android 15
2f07f877a4fe418f3ef19b16f8b8c5a8,46,0,,organic,Vietnam,Xiaomi,Android 14
90210e91298d07e27a1ff90a901a0520,46,1,,organic,Kazakhstan,Xiaomi,Android 13
5493b09341ee7f408e329170eb02546b,46,1,,organic,Argentina,Xiaomi,Android 15
81ff629acdf7573bfcb31e276d001dd4,,,,organic,Iran,Xiaomi,Android 15
8ddeff27137e4fe8c7dfa77680a066e4,46,0,,organic,Greece,Xiaomi,Android 15
f8cacbea8a157c623eb813d64c709d20,46,0,(direct),(none),Ukraine,Xiaomi,Android 13
e5d0ad706deebaae4dcede2c743af6a0,46,0,,organic,Brazil,Xiaomi,Android 14
737afdafd00a1e4187db31998fbdc7ee,46,1,,organic,Russia,Xiaomi,Android 15
d831b250bb7b8c5cc2900839a66e720f,46,0,,organic,Türkiye,Xiaomi,Android 15
